Fecha,Marca,Net_Revenue,Status,Cluster,Client_ID,Tier,City,Economic_Index,Luxury_Hype,Modelo,Material,Color,Estado_General,Año_Fabricacion,Has_Box,Has_Papers,Antiguedad
2024-06-22 14:20:00.765372,Fendi,6696.0,Completed,Standard,CL-413619,VIP Platinum (Alto Valor),Alcobendas,1.1256820434521613,0.791375685699619,Peekaboo ISeeU Small,Selleria,Craie,A - Excelente,2019,True,True,5
2024-06-22 14:20:00.765372,Louis Vuitton,2579.0,Completed,Standard,CL-655671,VIC (Top 1%),Marbella,1.1256820434521613,0.791375685699619,Neverfull MM,Monogram,Gris Asfalto,N - Nuevo,2025,False,True,0
2024-06-22 14:20:00.765372,Hermès,3530.0,Completed,High_End,CL-359903,Gold (Recurrente),Altea,1.1256820434521613,0.791375685699619,Picotin Lock 18,Clemence,Gris Asfalto,A - Excelente,2023,True,True,1
2024-06-24 14:20:00.765372,Prada,2719.0,Completed,Standard,CL-281624,VIC (Top 1%),Palma,1.1144393001601052,0.8087382528814788,Galleria Saffiano Small,Saffiano,Verde,AB - Muy bueno,2023,False,True,1
2024-06-24 14:20:00.765372,Louis Vuitton,4208.0,Completed,Standard,CL-631198,Gold (Recurrente),Madrid,1.1144393001601052,0.8087382528814788,Onthego GM,Giant Monogram,Etoupe,A - Excelente,2024,True,True,0
2024-06-24 14:20:00.765372,Fendi,3180.0,Completed,Standard,CL-358026,VIC (Top 1%),Marbella,1.1144393001601052,0.8087382528814788,Baguette 1997,Zucca Canvas,Beige Trench,A - Excelente,2022,False,False,2
2024-06-24 14:20:00.765372,Gucci,3716.0,Completed,Standard,CL-575381,Gold (Recurrente),Altea,1.1144393001601052,0.8087382528814788,Diana Bamboo Small,Leather,Gris Asfalto,A - Excelente,2018,True,False,6
2024-06-24 14:20:00.765372,Fendi,3343.0,Completed,Standard,CL-450529,VIC (Top 1%),Palma,1.1144393001601052,0.8087382528814788,Fendi First Small,Nappa,Verde,AB - Muy bueno,2024,False,True,0
2024-06-25 14:20:00.765372,Prada,2885.0,Completed,Standard,CL-686129,VIC (Top 1%),Marbella,1.109701941193512,0.783552608670185,Cleo Brushed,Spazzolato,Verde,A - Excelente,2021,False,True,3
2024-06-25 14:20:00.765372,Chanel,3441.0,Completed,High_End,CL-402647,VIC (Top 1%),Marbella,1.109701941193512,0.783552608670185,Wallet on Chain (WOC),Caviar,Rouge H,A - Excelente,2019,False,False,5
2024-06-26 14:20:00.765372,Louis Vuitton,3094.0,Completed,Standard,CL-240268,VIC (Top 1%),Marbella,1.1354349442701288,0.6934676412614623,Multi Pochette Accessoires,Monogram,Gold,N - Nuevo,2021,True,False,3
2024-06-26 14:20:00.765372,Louis Vuitton,1467.0,Completed,Standard,CL-772457,VIC (Top 1%),Palma,1.1354349442701288,0.6934676412614623,Alma BB,Epi Leather,Gold,B - Buen estado,2020,False,True,4
2024-06-27 14:20:00.765372,Prada,2655.0,Completed,Standard,CL-105999,VIC (Top 1%),Palma,1.1146194895637245,0.6730537073823467,Galleria Saffiano Small,Saffiano,Azul Marino,AB - Muy bueno,2018,True,False,6
2024-06-28 14:20:00.765372,Louis Vuitton,3718.0,Completed,Standard,CL-172857,VIC (Top 1%),Marbella,1.1517715759488136,0.6473593626944273,Onthego GM,Giant Monogram,Verde,N - Nuevo,2018,False,True,6
2024-06-29 14:20:00.765372,Fendi,5083.0,Completed,Standard,CL-675345,VIC (Top 1%),Marbella,1.1151075286081529,0.6765599644013655,Peekaboo ISeeU Small,Selleria,Gold,AB - Muy bueno,2024,False,True,0
2024-06-29 14:20:00.765372,Fendi,2394.0,Completed,Standard,CL-373511,Gold (Recurrente),Alcorcón,1.1151075286081529,0.6765599644013655,Fendi First Small,Nappa,Verde,B - Buen estado,2022,False,True,2
2024-06-30 14:20:00.765372,Fendi,3398.0,Completed,Standard,CL-933568,VIP Platinum (Alto Valor),Alcobendas,1.141713177461248,0.7008376792710991,Fendi First Small,Nappa,Azul Marino,A - Excelente,2020,False,False,4
2024-07-01 14:20:00.765372,Fendi,4852.0,Completed,Standard,CL-334415,Gold (Recurrente),Madrid,1.1092961997176602,0.7423316555724024,Peekaboo ISeeU Small,Selleria,Beige Trench,AB - Muy bueno,2018,False,True,6
2024-07-02 14:20:00.765372,Louis Vuitton,2009.0,Completed,Standard,CL-912804,Gold (Recurrente),Madrid,1.1220233023087716,0.7773515033776474,Alma BB,Epi Leather,Etoupe,A - Excelente,2018,True,False,6
2024-07-02 14:20:00.765372,Fendi,4394.0,Completed,Standard,CL-585851,VIC (Top 1%),Palma,1.1220233023087716,0.7773515033776474,Fendi First Small,Nappa,Verde,N - Nuevo,2025,False,True,0
2024-07-02 14:20:00.765372,Fendi,4449.0,Completed,Standard,CL-928007,VIC (Top 1%),Marbella,1.1220233023087716,0.7773515033776474,Peekaboo ISeeU Small,Selleria,Craie,AB - Muy bueno,2018,False,True,6
2024-07-03 14:20:00.765372,Fendi,3343.0,Completed,Standard,CL-151384,VIC (Top 1%),Marbella,1.083238833384237,0.8245208862115897,Fendi First Small,Nappa,Negro,A - Excelente,2020,True,False,4
2024-07-04 14:20:00.765372,Gucci,2465.0,Completed,Standard,CL-940671,VIC (Top 1%),Marbella,1.1196406273773456,0.8064154844510194,Marmont Matelassé Small,Leather,Craie,A - Excelente,2018,True,True,6
2024-07-05 14:20:00.765372,Louis Vuitton,3222.0,Completed,Standard,CL-723870,VIC (Top 1%),Marbella,1.1542092017294503,0.9056480051376008,Onthego GM,Giant Monogram,Verde,AB - Muy bueno,2018,True,False,6
2024-07-07 14:20:00.765372,Louis Vuitton,3134.0,Completed,Standard,CL-239742,VIC (Top 1%),Palma,1.1135853574639845,0.851631448315799,Multi Pochette Accessoires,Monogram,Etoupe,N - Nuevo,2022,False,False,2
2024-07-07 14:20:00.765372,Fendi,3244.0,Completed,Standard,CL-981580,VIC (Top 1%),Palma,1.1135853574639845,0.851631448315799,Baguette 1997,Zucca Canvas,Verde,AB - Muy bueno,2022,False,True,2
2024-07-09 14:20:00.765372,Louis Vuitton,1541.0,Completed,Standard,CL-369261,VIC (Top 1%),Palma,1.1048331292273756,0.8135930920494908,Speedy 25 Bandoulière,Damier Ebene,Gold,AB - Muy bueno,2023,False,True,1
2024-07-09 14:20:00.765372,Hermès,8773.0,Completed,High_End,CL-967382,Gold (Recurrente),Oleiros,1.1048331292273756,0.8135930920494908,Constance 18,Evercolor,Azul Marino,AB - Muy bueno,2025,True,False,0
2024-07-10 14:20:00.765372,Louis Vuitton,5384.0,Completed,Standard,CL-399050,VIC (Top 1%),Alcobendas,1.1086925166700836,0.8906394125971697,Capucines BB,Taurillon,Rouge H,A - Excelente,2024,False,False,0
2024-07-12 14:20:00.765372,Louis Vuitton,2116.0,Completed,Standard,CL-470237,VIC (Top 1%),Marbella,1.1346664830068909,0.9629101327566018,Alma BB,Epi Leather,Gris Asfalto,A - Excelente,2025,True,False,0
2024-07-13 14:20:00.765372,Fendi,2394.0,Completed,Standard,CL-445288,VIC (Top 1%),Marbella,1.1200314390582249,1.0075442048087684,Fendi First Small,Nappa,Verde,B - Buen estado,2022,False,True,2
2024-07-14 14:20:00.765372,Louis Vuitton,1898.0,Completed,Standard,CL-723870,VIC (Top 1%),Marbella,1.1117654935988972,0.950735718462472,Multi Pochette Accessoires,Monogram,Gold,B - Buen estado,2025,False,True,0
2024-07-15 14:20:00.765372,Louis Vuitton,1909.0,Completed,Standard,CL-299048,Gold (Recurrente),Ourense,1.1379994097903705,0.9704755733637463,Alma BB,Epi Leather,Gris Asfalto,AB - Muy bueno,2021,True,False,3
2024-07-16 14:20:00.765372,Hermès,16131.0,Completed,High_End,CL-272713,VIP Platinum (Alto Valor),Alcobendas,1.1129466993576405,0.9839653583701796,Kelly 28 Sellier,Box Calf,Rouge H,N - Nuevo,2023,True,True,1
2024-07-16 14:20:00.765372,Fendi,6001.0,Completed,Standard,CL-381072,VIC (Top 1%),Marbella,1.1129466993576405,0.9839653583701796,Peekaboo ISeeU Small,Selleria,Verde,A - Excelente,2023,False,False,1
2024-07-16 14:20:00.765372,Fendi,3343.0,Completed,Standard,CL-631418,VIC (Top 1%),Palma,1.1129466993576405,0.9839653583701796,Baguette 1997,Zucca Canvas,Rouge H,A - Excelente,2019,False,True,5
2024-07-17 14:20:00.765372,Fendi,3343.0,Completed,Standard,CL-760739,Gold (Recurrente),Altea,1.1531538533915715,1.001414978358829,Fendi First Small,Nappa,Negro,A - Excelente,2020,True,False,4
2024-07-18 14:20:00.765372,Louis Vuitton,3123.0,Completed,Standard,CL-877277,VIC (Top 1%),Marbella,1.1424246777530047,1.0116095315440532,Multi Pochette Accessoires,Monogram,Etoupe,N - Nuevo,2022,False,False,2
2024-07-19 14:20:00.765372,Louis Vuitton,2083.0,Completed,Standard,CL-234496,VIC (Top 1%),Marbella,1.099538182179782,0.95110884641028,Alma BB,Epi Leather,Etoupe,A - Excelente,2018,True,False,6
2024-07-19 14:20:00.765372,Prada,3034.0,Completed,Standard,CL-241917,VIC (Top 1%),Palma,1.099538182179782,0.95110884641028,Galleria Saffiano Small,Saffiano,Negro,B - Buen estado,2025,True,True,0
2024-07-20 14:20:00.765372,Chanel,9249.0,Completed,High_End,CL-405072,Gold (Recurrente),Altea,1.1244098080083162,0.9469734463897056,Boy Bag Old Medium,Calfskin,Negro,N - Nuevo,2020,False,False,4
2024-07-20 14:20:00.765372,Louis Vuitton,1933.0,Completed,Standard,CL-286339,VIC (Top 1%),Marbella,1.1244098080083162,0.9469734463897056,Alma BB,Epi Leather,Azul Marino,A - Excelente,2024,False,True,0
2024-07-21 14:20:00.765372,Chanel,3622.0,Completed,High_End,CL-107122,VIC (Top 1%),Palma,1.1205607448556216,1.0645707563634486,Wallet on Chain (WOC),Caviar,Gris Asfalto,AB - Muy bueno,2023,True,False,1
2024-07-21 14:20:00.765372,Prada,1798.0,Completed,Standard,CL-867518,Gold (Recurrente),Madrid,1.1205607448556216,1.0645707563634486,Re-Edition 2005,Re-Nylon,Gold,A - Excelente,2020,True,False,4
2024-07-22 14:20:00.765372,Louis Vuitton,1860.0,Completed,Standard,CL-928531,VIC (Top 1%),Palma,1.1067330380175822,1.0933771596421036,Alma BB,Epi Leather,Gris Asfalto,A - Excelente,2025,True,False,0
2024-07-23 14:20:00.765372,Prada,2688.0,Completed,Standard,CL-547196,VIC (Top 1%),Marbella,1.1204497821073092,0.958292640785466,Cleo Brushed,Spazzolato,Beige Trench,A - Excelente,2021,True,False,3
2024-07-25 14:20:00.765372,Fendi,3180.0,Completed,Standard,CL-278611,VIC (Top 1%),Alcobendas,1.0934449612755437,0.7945849132566069,Baguette 1997,Zucca Canvas,Verde,A - Excelente,2024,False,False,0
2024-07-25 14:20:00.765372,Louis Vuitton,1469.0,Completed,Standard,CL-540685,VIC (Top 1%),Palma,1.0934449612755437,0.7945849132566069,Speedy 25 Bandoulière,Damier Ebene,Gold,AB - Muy bueno,2023,False,True,1
2024-07-26 14:20:00.765372,Louis Vuitton,3718.0,Completed,Standard,CL-916017,VIC (Top 1%),Marbella,1.1495235074878134,0.8225430957683386,Onthego GM,Giant Monogram,Etoupe,A - Excelente,2023,False,False,1
2024-07-26 14:20:00.765372,Louis Vuitton,2083.0,Completed,Standard,CL-624738,Gold (Recurrente),Palma,1.1495235074878134,0.8225430957683386,Alma BB,Epi Leather,Gris Asfalto,AB - Muy bueno,2021,True,False,3
2024-07-26 14:20:00.765372,Louis Vuitton,5431.0,Completed,Standard,CL-596969,VIC (Top 1%),Palma,1.1495235074878134,0.8225430957683386,Capucines BB,Taurillon,Verde,AB - Muy bueno,2023,True,True,1
2024-07-27 14:20:00.765372,Prada,4386.0,Completed,Standard,CL-498235,VIC (Top 1%),Marbella,1.0815655441056693,0.7174922430990075,Galleria Saffiano Small,Saffiano,Craie,N - Nuevo,2019,True,False,5
2024-07-27 14:20:00.765372,Gucci,2645.0,Completed,Standard,CL-945675,VIC (Top 1%),Palma,1.0815655441056693,0.7174922430990075,Marmont Matelassé Small,Leather,Beige Trench,A - Excelente,2023,False,False,1
2024-07-28 14:20:00.765372,Fendi,4213.0,Completed,Standard,CL-301180,VIC (Top 1%),Alcobendas,1.1135331052788948,0.750828180554346,Fendi First Small,Nappa,Verde,N - Nuevo,2024,False,True,0
2024-07-28 14:20:00.765372,Louis Vuitton,2234.0,Completed,Standard,CL-110749,VIC (Top 1%),Marbella,1.1135331052788948,0.750828180554346,Alma BB,Epi Leather,Negro,A - Excelente,2025,True,True,0
2024-07-29 14:20:00.765372,Gucci,2093.0,Completed,Standard,CL-503912,Gold (Recurrente),Madrid,1.125494336631078,0.6564211206437732,Marmont Matelassé Small,Leather,Etoupe,AB - Muy bueno,2023,False,True,1
2024-07-30 14:20:00.765372,Celine,2931.0,Completed,Standard,CL-267981,Gold (Recurrente),Getxo,1.1383426003788375,0.7813354470304826,Triomphe Classique,Shiny Calf,Verde,B - Buen estado,2018,False,True,6
2024-08-02 14:20:00.765372,Louis Vuitton,1909.0,Completed,Standard,CL-974530,VIC (Top 1%),Alcobendas,1.1124304519187629,0.7093680854802049,Alma BB,Epi Leather,Craie,A - Excelente,2025,False,False,0
2024-08-02 14:20:00.765372,Fendi,6696.0,Completed,Standard,CL-452016,VIC (Top 1%),Palma,1.1124304519187629,0.7093680854802049,Peekaboo ISeeU Small,Selleria,Craie,N - Nuevo,2020,False,True,4
2024-08-02 14:20:00.765372,Louis Vuitton,1617.0,Completed,Standard,CL-459296,VIP Platinum (Alto Valor),Palma,1.1124304519187629,0.7093680854802049,Pochette Métis,Monogram Reverse,Gold,B - Buen estado,2024,True,False,0
2024-08-03 14:20:00.765372,Prada,3110.0,Completed,Standard,CL-686688,VIC (Top 1%),Marbella,1.1536254898378353,0.8055449885319187,Galleria Saffiano Small,Saffiano,Negro,B - Buen estado,2025,True,True,0
2024-08-03 14:20:00.765372,Hermès,3530.0,Completed,High_End,CL-635485,VIC (Top 1%),Palma,1.1536254898378353,0.8055449885319187,Evelyne III PM,Clemence,Beige Trench,A - Excelente,2025,True,False,0
2024-08-04 14:20:00.765372,Celine,3923.0,Completed,Standard,CL-116106,Gold (Recurrente),Barcelona,1.1488601975723296,0.9453815495982124,Triomphe Classique,Shiny Calf,Gold,A - Excelente,2023,True,False,1
2024-08-05 14:20:00.765372,Fendi,2265.0,Completed,Standard,CL-233161,VIC (Top 1%),Marbella,1.1455259871122685,0.9298987025991976,Fendi First Small,Nappa,Beige Trench,B - Buen estado,2019,True,False,5
2024-08-05 14:20:00.765372,Fendi,5007.0,Completed,Standard,CL-485165,VIC (Top 1%),Palma,1.1455259871122685,0.9298987025991976,Peekaboo ISeeU Small,Selleria,Rouge H,AB - Muy bueno,2019,False,True,5
2024-08-06 14:20:00.765372,Fendi,2336.0,Completed,Standard,CL-551530,VIC (Top 1%),Palma,1.1285800596357898,0.8891283716865704,Fendi First Small,Nappa,Gold,B - Buen estado,2020,True,False,4
2024-08-06 14:20:00.765372,Fendi,2968.0,Completed,Standard,CL-627499,VIC (Top 1%),Palma,1.1285800596357898,0.8891283716865704,Fendi First Small,Nappa,Gris Asfalto,AB - Muy bueno,2024,True,True,0
2024-08-06 14:20:00.765372,Louis Vuitton,7046.0,Completed,Standard,CL-112230,VIC (Top 1%),Marbella,1.1285800596357898,0.8891283716865704,Capucines BB,Taurillon,Gold,A - Excelente,2025,True,True,0
2024-08-07 14:20:00.765372,Fendi,2727.0,Completed,Standard,CL-570319,Gold (Recurrente),Alcobendas,1.1386111112676005,0.926727530618894,Fendi First Small,Nappa,Beige Trench,B - Buen estado,2019,True,False,5
2024-08-07 14:20:00.765372,Gucci,3028.0,Completed,Standard,CL-826876,VIC (Top 1%),Palma,1.1386111112676005,0.926727530618894,Marmont Matelassé Small,Leather,Gold,A - Excelente,2023,False,True,1
2024-08-08 14:20:00.765372,Louis Vuitton,2009.0,Completed,Standard,CL-350078,VIC (Top 1%),Palma,1.086039998919761,0.9236203540967532,Alma BB,Epi Leather,Verde,A - Excelente,2021,True,False,3
2024-08-08 14:20:00.765372,Fendi,3111.0,Completed,Standard,CL-592370,VIC (Top 1%),Marbella,1.086039998919761,0.9236203540967532,Fendi First Small,Nappa,Beige Trench,AB - Muy bueno,2019,True,False,5
2024-08-08 14:20:00.765372,Louis Vuitton,2060.0,Completed,Standard,CL-705891,VIC (Top 1%),Marbella,1.086039998919761,0.9236203540967532,Neverfull MM,Monogram,Verde,A - Excelente,2022,True,False,2
2024-08-09 14:20:00.765372,Louis Vuitton,3146.0,Completed,Standard,CL-973890,VIC (Top 1%),Marbella,1.1273758373720324,0.9363672986276615,Onthego GM,Giant Monogram,Beige Trench,AB - Muy bueno,2025,True,True,0
2024-08-09 14:20:00.765372,Fendi,2968.0,Completed,Standard,CL-697688,VIC (Top 1%),Palma,1.1273758373720324,0.9363672986276615,Fendi First Small,Nappa,Verde,A - Excelente,2020,True,False,4
2024-08-09 14:20:00.765372,Fendi,3216.0,Completed,Standard,CL-208486,VIC (Top 1%),Palma,1.1273758373720324,0.9363672986276615,Baguette 1997,Zucca Canvas,Verde,A - Excelente,2024,False,False,0
2024-08-09 14:20:00.765372,Fendi,6696.0,Completed,Standard,CL-234986,Gold (Recurrente),Valencia,1.1273758373720324,0.9363672986276615,Peekaboo ISeeU Small,Selleria,Craie,N - Nuevo,2020,False,True,4
2024-08-10 14:20:00.765372,Louis Vuitton,3108.0,Completed,Standard,CL-730900,VIC (Top 1%),Palma,1.1350239749221849,0.9267952417753028,Pochette Métis,Monogram Reverse,Gold,A - Excelente,2023,False,True,1
2024-08-11 14:20:00.765372,Louis Vuitton,1815.0,Completed,Standard,CL-409279,VIC (Top 1%),Alcobendas,1.1684100312131949,0.935781492201054,Speedy 25 Bandoulière,Damier Ebene,Negro,A - Excelente,2020,True,False,4
2024-08-11 14:20:00.765372,Louis Vuitton,2307.0,Completed,Standard,CL-676465,Gold (Recurrente),Getxo,1.1684100312131949,0.935781492201054,Neverfull MM,Monogram,Rouge H,N - Nuevo,2025,False,True,0
2024-08-12 14:20:00.765372,Fendi,4449.0,Completed,Standard,CL-385464,Estándar (Ocasional),Ourense,1.1582167272852877,0.9223568754452556,Fendi First Small,Nappa,Gris Asfalto,N - Nuevo,2022,False,False,2
2024-08-12 14:20:00.765372,Fendi,3290.0,Completed,Standard,CL-892994,VIC (Top 1%),Palma,1.1582167272852877,0.9223568754452556,Baguette 1997,Zucca Canvas,Beige Trench,A - Excelente,2022,False,False,2
2024-08-12 14:20:00.765372,Fendi,2265.0,Completed,Standard,CL-732893,VIC (Top 1%),Palma,1.1582167272852877,0.9223568754452556,Fendi First Small,Nappa,Verde,B - Buen estado,2022,False,True,2
2024-08-13 14:20:00.765372,Louis Vuitton,3123.0,Completed,Standard,CL-575899,VIC (Top 1%),Palma,1.1439435477067588,0.9811773880232004,Onthego GM,Giant Monogram,Azul Marino,A - Excelente,2021,True,False,3
2024-08-14 14:20:00.765372,Louis Vuitton,6126.0,Completed,Standard,CL-828646,VIC (Top 1%),Palma,1.1261228493740365,0.9378083486960568,Capucines BB,Taurillon,Rouge H,A - Excelente,2024,False,False,0
2024-08-15 14:20:00.765372,Prada,4629.0,Completed,Standard,CL-804561,VIC (Top 1%),Marbella,1.1187395123166437,0.9406113420015444,Galleria Saffiano Small,Saffiano,Craie,N - Nuevo,2019,True,False,5
2024-08-16 14:20:00.765372,Fendi,3244.0,Completed,Standard,CL-260328,Gold (Recurrente),Madrid,1.1327534809738324,1.040498755738286,Baguette 1997,Zucca Canvas,Verde,AB - Muy bueno,2022,False,True,2
2024-08-16 14:20:00.765372,Louis Vuitton,1767.0,Completed,Standard,CL-606053,Gold (Recurrente),Barcelona,1.1327534809738324,1.040498755738286,Multi Pochette Accessoires,Monogram,Gold,B - Buen estado,2025,False,True,0
2024-08-18 14:20:00.765372,Chanel,9794.0,Completed,High_End,CL-270881,VIC (Top 1%),Marbella,1.122101424404045,1.1682099412985896,2.55 Reissue 226,Aged Calfskin,Etoupe,A - Excelente,2019,True,True,5
2024-08-18 14:20:00.765372,Louis Vuitton,1898.0,Completed,Standard,CL-125858,VIC (Top 1%),Marbella,1.122101424404045,1.1682099412985896,Speedy 25 Bandoulière,Damier Ebene,Etoupe,A - Excelente,2021,True,True,3
2024-08-18 14:20:00.765372,Fendi,2394.0,Completed,Standard,CL-746081,VIC (Top 1%),Alcobendas,1.122101424404045,1.1682099412985896,Baguette 1997,Zucca Canvas,Craie,AB - Muy bueno,2025,True,True,0
2024-08-20 14:20:00.765372,Fendi,3216.0,Completed,Standard,CL-832870,Gold (Recurrente),Ourense,1.104090165569386,1.0566438830675715,Fendi First Small,Nappa,Azul Marino,A - Excelente,2020,False,False,4
2024-08-20 14:20:00.765372,Hermès,3862.0,Completed,High_End,CL-551530,VIC (Top 1%),Palma,1.104090165569386,1.0566438830675715,Picotin Lock 18,Clemence,Gris Asfalto,A - Excelente,2024,False,False,0
2024-08-20 14:20:00.765372,Louis Vuitton,6310.0,Completed,Standard,CL-333921,VIC (Top 1%),Palma,1.104090165569386,1.0566438830675715,Capucines BB,Taurillon,Craie,A - Excelente,2025,False,True,0
2024-08-22 14:20:00.765372,Louis Vuitton,2410.0,Completed,Standard,CL-964101,VIC (Top 1%),Palma,1.1563764450263572,0.9979168648195884,Onthego GM,Giant Monogram,Gold,B - Buen estado,2021,True,True,3
2024-08-22 14:20:00.765372,Louis Vuitton,1458.0,Completed,Standard,CL-479404,Gold (Recurrente),Murcia,1.1563764450263572,0.9979168648195884,Neverfull MM,Monogram,Verde,B - Buen estado,2021,True,True,3
2024-08-23 14:20:00.765372,Celine,3802.0,Completed,Standard,CL-354367,VIC (Top 1%),Palma,1.122500497767931,0.9638194385635284,Triomphe Classique,Shiny Calf,Gold,A - Excelente,2019,False,True,5
2024-08-23 14:20:00.765372,Hermès,8658.0,Completed,High_End,CL-380509,VIC (Top 1%),Alcobendas,1.122500497767931,0.9638194385635284,Birkin 25,Togo,Verde,B - Buen estado,2020,False,False,4
2024-08-25 14:20:00.765372,Celine,2524.0,Completed,Standard,CL-610834,Gold (Recurrente),Getxo,1.1454540290734774,1.1158032471151984,Triomphe Classique,Shiny Calf,Craie,B - Buen estado,2020,False,False,4
2024-08-26 14:20:00.765372,Celine,3281.0,Completed,Standard,CL-457993,VIC (Top 1%),Palma,1.1556748117278444,1.1043942938422189,Triomphe Classique,Shiny Calf,Azul Marino,AB - Muy bueno,2021,False,True,3
2024-08-26 14:20:00.765372,Celine,3802.0,Completed,Standard,CL-413991,Gold (Recurrente),Madrid,1.1556748117278444,1.1043942938422189,Triomphe Classique,Shiny Calf,Gold,A - Excelente,2023,True,False,1
2024-08-27 14:20:00.765372,Fendi,3713.0,Completed,Standard,CL-482462,VIC (Top 1%),Marbella,1.1512923166795208,1.2165635478775092,Fendi First Small,Nappa,Negro,A - Excelente,2020,True,False,4
2024-08-28 14:20:00.765372,Prada,1825.0,Completed,Standard,CL-172857,VIC (Top 1%),Marbella,1.170434151616122,1.240962855925248,Re-Edition 2005,Re-Nylon,Rouge H,A - Excelente,2024,True,True,0
2024-08-29 14:20:00.765372,Fendi,3285.0,Completed,Standard,CL-939384,VIC (Top 1%),Palma,1.1618110029200193,1.1434614947457746,Baguette 1997,Zucca Canvas,Rouge H,A - Excelente,2019,False,True,5
2024-08-29 14:20:00.765372,Prada,1694.0,Completed,Standard,CL-679218,Gold (Recurrente),Alcorcón,1.1618110029200193,1.1434614947457746,Re-Edition 2005,Re-Nylon,Gold,AB - Muy bueno,2019,True,False,5
2024-08-30 14:20:00.765372,Fendi,2336.0,Completed,Standard,CL-281624,VIC (Top 1%),Palma,1.1431103052636011,1.049825288477603,Fendi First Small,Nappa,Beige Trench,B - Buen estado,2019,True,False,5
2024-08-31 14:20:00.765372,Prada,3726.0,Completed,Standard,CL-968552,VIC (Top 1%),Marbella,1.1391426570697047,1.144005741819229,Galleria Saffiano Small,Saffiano,Azul Marino,A - Excelente,2025,True,False,0
2024-09-01 14:20:00.765372,Louis Vuitton,2390.0,Completed,Standard,CL-870671,VIC (Top 1%),Marbella,1.1162222709975522,1.150894372635194,Multi Pochette Accessoires,Monogram,Beige Trench,A - Excelente,2025,False,True,0
2024-09-02 14:20:00.765372,Gucci,3041.0,Completed,Standard,CL-707951,Gold (Recurrente),Madrid,1.151631677850817,0.975550235666889,Horsebit 1955,GG Supreme,Gold,A - Excelente,2021,True,True,3
2024-09-03 14:20:00.765372,Louis Vuitton,1627.0,Completed,Standard,CL-399050,VIC (Top 1%),Alcobendas,1.1248043597881905,1.0026087929919256,Speedy 25 Bandoulière,Damier Ebene,Negro,A - Excelente,2020,True,False,4
2024-09-04 14:20:00.765372,Fendi,2842.0,Completed,Standard,CL-658419,VIC (Top 1%),Palma,1.1459370594606286,1.0199017472255103,Baguette 1997,Zucca Canvas,Craie,AB - Muy bueno,2025,True,True,0
2024-09-04 14:20:00.765372,Fendi,4015.0,Completed,Standard,CL-441064,VIC (Top 1%),Palma,1.1459370594606286,1.0199017472255103,Fendi First Small,Nappa,Verde,A - Excelente,2018,True,True,6
2024-09-05 14:20:00.765372,Fendi,3216.0,Completed,Standard,CL-471493,VIC (Top 1%),Marbella,1.115321657092548,0.9850208330170744,Baguette 1997,Zucca Canvas,Rouge H,A - Excelente,2019,False,True,5
2024-09-06 14:20:00.765372,Prada,2948.0,Completed,Standard,CL-390785,VIC (Top 1%),Marbella,1.1569567058931651,1.1158630167805086,Galleria Saffiano Small,Saffiano,Verde,AB - Muy bueno,2023,False,True,1
2024-09-07 14:20:00.765372,Fendi,3408.0,Completed,Standard,CL-132563,Gold (Recurrente),Getxo,1.1343005635273518,1.0922025746681912,Baguette 1997,Zucca Canvas,Beige Trench,A - Excelente,2021,False,False,3
2024-09-07 14:20:00.765372,Chanel,2878.0,Completed,High_End,CL-111412,VIC (Top 1%),Marbella,1.1343005635273518,1.0922025746681912,Wallet on Chain (WOC),Caviar,Etoupe,AB - Muy bueno,2023,True,False,1
2024-09-07 14:20:00.765372,Fendi,6696.0,Completed,Standard,CL-279815,VIC (Top 1%),Marbella,1.1343005635273518,1.0922025746681912,Peekaboo ISeeU Small,Selleria,Craie,A - Excelente,2019,True,True,5
2024-09-07 14:20:00.765372,Louis Vuitton,1962.0,Completed,Standard,CL-360709,VIC (Top 1%),Marbella,1.1343005635273518,1.0922025746681912,Multi Pochette Accessoires,Monogram,Beige Trench,AB - Muy bueno,2024,False,False,0
2024-09-07 14:20:00.765372,Gucci,1808.0,Completed,Standard,CL-676091,Gold (Recurrente),Getxo,1.1343005635273518,1.0922025746681912,Marmont Matelassé Small,Leather,Azul Marino,B - Buen estado,2022,True,False,2
2024-09-08 14:20:00.765372,Louis Vuitton,5578.0,Completed,Standard,CL-356611,VIC (Top 1%),Palma,1.1338110591892865,1.0060177635064338,Capucines BB,Taurillon,Verde,A - Excelente,2024,False,False,0
2024-09-08 14:20:00.765372,Celine,2524.0,Completed,Standard,CL-935660,VIC (Top 1%),Marbella,1.1338110591892865,1.0060177635064338,Triomphe Classique,Shiny Calf,Craie,B - Buen estado,2020,False,False,4
2024-09-08 14:20:00.765372,Louis Vuitton,3718.0,Completed,Standard,CL-686129,VIC (Top 1%),Marbella,1.1338110591892865,1.0060177635064338,Onthego GM,Giant Monogram,Verde,N - Nuevo,2018,False,True,6
2024-09-08 14:20:00.765372,Hermès,15974.0,Completed,High_End,CL-712924,Gold (Recurrente),Oleiros,1.1338110591892865,1.0060177635064338,Kelly 25 Retourne,Swift,Gris Asfalto,N - Nuevo,2018,True,True,6
